Unnamed: 0,NAME,PAGE,IMG_URL,LOGP,PKA,MW,FORM,SOL,DESC
984,Paliperidone,https://www.drugbank.ca/drugs/DB01267,https://www.drugbank.ca/structures/DB01267/thumb.svg,0.061926946,0.96417642,426.48389,C23H27FN4O3,82.169998,N/A
985,Sunitinib,https://www.drugbank.ca/drugs/DB01268,https://www.drugbank.ca/structures/DB01268/thumb.svg,0.11252996,0.97055155,398.47379,C22H27FN4O2,77.230003,N/A
986,Varenicline,https://www.drugbank.ca/drugs/DB01273,https://www.drugbank.ca/structures/DB01273/thumb.svg,0.22802368,0.91128129,211.26241,C13H13N3,37.810001,N/A
987,Arformoterol,https://www.drugbank.ca/drugs/DB01274,https://www.drugbank.ca/structures/DB01274/thumb.svg,0.6036309,0.65506935,344.40491,C19H24N2O4,90.82,N/A
988,Hydralazine,https://www.drugbank.ca/drugs/DB01275,https://www.drugbank.ca/structures/DB01275/thumb.svg,0.32726395,0.67693377,160.1759,C8H8N4,63.830002,N/A
989,Nelarabine,https://www.drugbank.ca/drugs/DB01280,https://www.drugbank.ca/structures/DB01280/thumb.svg,0.28097621,0.8091796,297.2673,C11H15N5O5,148.77,N/A
990,Lumiracoxib,https://www.drugbank.ca/drugs/DB01283,https://www.drugbank.ca/structures/DB01283/thumb.svg,0.39792022,0.70969391,293.72101,C15H13ClFNO2,49.330002,N/A
991,Fenoterol,https://www.drugbank.ca/drugs/DB01288,https://www.drugbank.ca/structures/DB01288/thumb.svg,0.10610678,0.98135018,303.35291,C17H21NO4,92.949997,N/A
992,Glisoxepide,https://www.drugbank.ca/drugs/DB01289,https://www.drugbank.ca/structures/DB01289/thumb.svg,0.4936586,0.60926759,449.52399,C20H27N5O5S,133.64,N/A
993,Pirbuterol,https://www.drugbank.ca/drugs/DB01291,https://www.drugbank.ca/structures/DB01291/thumb.svg,0.22225264,0.90751708,240.2988,C12H20N2O3,85.610001,N/A
994,Bevantolol,https://www.drugbank.ca/drugs/DB01295,https://www.drugbank.ca/structures/DB01295/thumb.svg,0.55469507,0.7643382,345.43271,C20H27NO4,59.950001,N/A
995,Glucosamine,https://www.drugbank.ca/drugs/DB01296,https://www.drugbank.ca/structures/DB01296/thumb.svg,0.42960221,0.62659556,179.1711,C6H13NO5,116.17,N/A
996,Practolol,https://www.drugbank.ca/drugs/DB01297,https://www.drugbank.ca/structures/DB01297/thumb.svg,0.24393809,0.86648041,266.33609,C14H22N2O3,70.589996,N/A
997,Sulfacytine,https://www.drugbank.ca/drugs/DB01298,https://www.drugbank.ca/structures/DB01298/thumb.svg,0.3188625,0.84637338,294.32999,C12H14N4O3S,104.86,N/A
998,Sulfadoxine,https://www.drugbank.ca/drugs/DB01299,https://www.drugbank.ca/structures/DB01299/thumb.svg,0.55839896,0.78239787,310.32901,C12H14N4O4S,116.43,N/A
999,Fosamprenavir,https://www.drugbank.ca/drugs/DB01319,https://www.drugbank.ca/structures/DB01319/thumb.svg,0.51385993,0.90583628,585.60699,C25H36N3O9PS,177.72,N/A
1000,Fosphenytoin,https://www.drugbank.ca/drugs/DB01320,https://www.drugbank.ca/structures/DB01320/thumb.svg,0.33172968,0.85978007,362.2739,C16H15N2O6P,116.17,N/A
1001,Kava,https://www.drugbank.ca/drugs/DB01322,https://www.drugbank.ca/structures/DB01322/thumb.svg,0.16633178,0.895661,232.27499,C14H16O3,35.529999,N/A
1002,Polythiazide,https://www.drugbank.ca/drugs/DB01324,https://www.drugbank.ca/structures/DB01324/thumb.svg,0.18890376,0.86613917,439.88199,C11H13ClF3N3O4S3,109.57,N/A
1003,Quinethazone,https://www.drugbank.ca/drugs/DB01325,https://www.drugbank.ca/structures/DB01325/thumb.svg,0.24868666,0.84274769,289.73901,C10H12ClN3O3S,101.29,N/A
1004,Cefamandole,https://www.drugbank.ca/drugs/DB01326,https://www.drugbank.ca/structures/DB01326/thumb.svg,0.23988456,0.84901863,462.50299,C18H18N6O5S2,150.53999,N/A
1005,Cefazolin,https://www.drugbank.ca/drugs/DB01327,https://www.drugbank.ca/structures/DB01327/thumb.svg,0.1453978,0.97264951,454.50699,C14H14N8O4S3,156.09,N/A
1006,Cefonicid,https://www.drugbank.ca/drugs/DB01328,https://www.drugbank.ca/structures/DB01328/thumb.svg,0.25421014,0.90287006,542.56598,C18H18N6O8S3,204.91,N/A
1007,Cefoperazone,https://www.drugbank.ca/drugs/DB01329,https://www.drugbank.ca/structures/DB01329/thumb.svg,0.15016231,0.91032594,645.66998,C25H27N9O8S2,220.25999,N/A
1008,Cefoxitin,https://www.drugbank.ca/drugs/DB01331,https://www.drugbank.ca/structures/DB01331/thumb.svg,0.28214046,0.91157508,427.452,C16H17N3O7S2,148.25999,N/A
1009,Ceftizoxime,https://www.drugbank.ca/drugs/DB01332,https://www.drugbank.ca/structures/DB01332/thumb.svg,0.38402143,0.85592848,383.40302,C13H13N5O5S2,147.21001,N/A
1010,Cefradine,https://www.drugbank.ca/drugs/DB01333,https://www.drugbank.ca/structures/DB01333/thumb.svg,0.28762829,0.86394942,349.405,C16H19N3O4S,112.73,N/A
1011,Metocurine,https://www.drugbank.ca/drugs/DB01336,https://www.drugbank.ca/structures/DB01336/thumb.svg,0.44173175,0.89416033,652.81891,C40H48N2O6,55.380001,N/A
1012,Pancuronium,https://www.drugbank.ca/drugs/DB01337,https://www.drugbank.ca/structures/DB01337/thumb.svg,0.16298838,0.88928378,572.86188,C35H60N2O4,52.599998,N/A
1013,Pipecuronium,https://www.drugbank.ca/drugs/DB01338,https://www.drugbank.ca/structures/DB01338/thumb.svg,0.19159117,0.94640762,602.89117,C35H62N4O4,59.080002,N/A
1014,Vecuronium,https://www.drugbank.ca/drugs/DB01339,https://www.drugbank.ca/structures/DB01339/thumb.svg,0.17303987,0.87888873,557.82739,C34H57N2O4,55.84,N/A
1015,Cilazapril,https://www.drugbank.ca/drugs/DB01340,https://www.drugbank.ca/structures/DB01340/thumb.svg,0.26717198,0.85643816,417.4986,C22H31N3O5,99.18,N/A
1016,Forasartan,https://www.drugbank.ca/drugs/DB01342,https://www.drugbank.ca/structures/DB01342/thumb.svg,0.40313482,0.76282769,416.522,C23H28N8,98.059998,N/A
1017,Saprisartan,https://www.drugbank.ca/drugs/DB01347,https://www.drugbank.ca/structures/DB01347/thumb.svg,0.23086406,0.94225347,611.43103,C25H22BrF3N4O4S,120.22,N/A
1018,Spirapril,https://www.drugbank.ca/drugs/DB01348,https://www.drugbank.ca/structures/DB01348/thumb.svg,0.28839645,0.85016096,466.61401,C22H30N2O5S2,95.940002,N/A
1019,Tasosartan,https://www.drugbank.ca/drugs/DB01349,https://www.drugbank.ca/structures/DB01349/thumb.svg,0.33128715,0.98097503,411.45911,C23H21N7O,100.55,N/A
1020,Amobarbital,https://www.drugbank.ca/drugs/DB01351,https://www.drugbank.ca/structures/DB01351/thumb.svg,0.42599064,0.9137243,226.2722,C11H18N2O3,75.269997,N/A
1021,Aprobarbital,https://www.drugbank.ca/drugs/DB01352,https://www.drugbank.ca/structures/DB01352/thumb.svg,0.68276811,0.90707237,210.2298,C10H14N2O3,75.269997,N/A
1022,Butobarbital,https://www.drugbank.ca/drugs/DB01353,https://www.drugbank.ca/structures/DB01353/thumb.svg,0.4850986,0.90804052,212.24561,C10H16N2O3,75.269997,N/A
1023,Heptabarbital,https://www.drugbank.ca/drugs/DB01354,https://www.drugbank.ca/structures/DB01354/thumb.svg,0.43773675,0.89342362,250.29359,C13H18N2O3,75.269997,N/A
1024,Hexobarbital,https://www.drugbank.ca/drugs/DB01355,https://www.drugbank.ca/structures/DB01355/thumb.svg,0.41301465,0.9400866,236.267,C12H16N2O3,66.480003,N/A
1025,Mestranol,https://www.drugbank.ca/drugs/DB01357,https://www.drugbank.ca/structures/DB01357/thumb.svg,0.15901881,0.93872339,310.4299,C21H26O2,29.459999,N/A
1026,Penbutolol,https://www.drugbank.ca/drugs/DB01359,https://www.drugbank.ca/structures/DB01359/thumb.svg,0.29484287,0.86657166,291.42841,C18H29NO2,41.490002,N/A
1027,Iohexol,https://www.drugbank.ca/drugs/DB01362,https://www.drugbank.ca/structures/DB01362/thumb.svg,0.40637526,0.69682187,821.13788,C19H26I3N3O9,199.89,N/A
1028,Ephedrine,https://www.drugbank.ca/drugs/DB01364,https://www.drugbank.ca/structures/DB01364/thumb.svg,0.26049715,0.92560554,165.23219,C10H15NO,32.259998,N/A
1029,Mephentermine,https://www.drugbank.ca/drugs/DB01365,https://www.drugbank.ca/structures/DB01365/thumb.svg,0.24777564,0.91777122,163.2594,C11H17N,12.03,N/A
1030,Procaterol,https://www.drugbank.ca/drugs/DB01366,https://www.drugbank.ca/structures/DB01366/thumb.svg,0.3454462,0.79684544,290.35751,C16H22N2O3,81.589996,N/A
1031,Rasagiline,https://www.drugbank.ca/drugs/DB01367,https://www.drugbank.ca/structures/DB01367/thumb.svg,0.19481234,0.84145743,171.2383,C12H13N,12.03,N/A
1032,Cortisone acetate,https://www.drugbank.ca/drugs/DB01380,https://www.drugbank.ca/structures/DB01380/thumb.svg,0.19397908,0.87866068,402.48071,C23H30O6,97.739998,N/A
1033,Glymidine,https://www.drugbank.ca/drugs/DB01382,https://www.drugbank.ca/structures/DB01382/thumb.svg,0.2340159,0.88128966,309.341,C13H15N3O4S,90.410004,N/A
1034,Paramethasone,https://www.drugbank.ca/drugs/DB01384,https://www.drugbank.ca/structures/DB01384/thumb.svg,0.25769994,0.88386011,392.46109,C22H29FO5,94.830002,N/A
1035,Mibefradil,https://www.drugbank.ca/drugs/DB01388,https://www.drugbank.ca/structures/DB01388/thumb.svg,0.71076965,0.908333,495.62869,C29H38FN3O3,67.449997,N/A
1036,Yohimbine,https://www.drugbank.ca/drugs/DB01392,https://www.drugbank.ca/structures/DB01392/thumb.svg,0.23139822,0.8000707,354.44269,C21H26N2O3,65.559998,N/A
1037,Bezafibrate,https://www.drugbank.ca/drugs/DB01393,https://www.drugbank.ca/structures/DB01393/thumb.svg,0.28468972,0.76104027,361.819,C19H20ClNO4,75.629997,N/A
1038,Colchicine,https://www.drugbank.ca/drugs/DB01394,https://www.drugbank.ca/structures/DB01394/thumb.svg,0.42026246,0.85337764,399.43701,C22H25NO6,83.089996,N/A
1039,Drospirenone,https://www.drugbank.ca/drugs/DB01395,https://www.drugbank.ca/structures/DB01395/thumb.svg,0.16893578,0.91984898,366.49319,C24H30O3,43.369999,N/A
1040,Salsalate,https://www.drugbank.ca/drugs/DB01399,https://www.drugbank.ca/structures/DB01399/thumb.svg,0.27456287,0.90590268,258.2262,C14H10O5,83.830002,N/A
1041,Neostigmine,https://www.drugbank.ca/drugs/DB01400,https://www.drugbank.ca/structures/DB01400/thumb.svg,0.22036341,0.92834753,223.2915,C12H19N2O2,29.540001,N/A
1042,Methotrimeprazine,https://www.drugbank.ca/drugs/DB01403,https://www.drugbank.ca/structures/DB01403/thumb.svg,0.55395287,0.73144025,328.47198,C19H24N2OS,15.71,N/A
1043,Temafloxacin,https://www.drugbank.ca/drugs/DB01405,https://www.drugbank.ca/structures/DB01405/thumb.svg,0.42593864,0.6530863,417.3811,C21H18F3N3O3,72.879997,N/A
1044,Danazol,https://www.drugbank.ca/drugs/DB01406,https://www.drugbank.ca/structures/DB01406/thumb.svg,0.19270024,0.95080847,337.45529,C22H27NO2,46.259998,N/A
1045,Clenbuterol,https://www.drugbank.ca/drugs/DB01407,https://www.drugbank.ca/structures/DB01407/thumb.svg,0.24595356,0.86682814,277.19,C12H18Cl2N2O,58.279999,N/A
1046,Bambuterol,https://www.drugbank.ca/drugs/DB01408,https://www.drugbank.ca/structures/DB01408/thumb.svg,0.46840575,0.70010185,367.44,C18H29N3O5,91.339996,N/A
1047,Ciclesonide,https://www.drugbank.ca/drugs/DB01410,https://www.drugbank.ca/structures/DB01410/thumb.svg,0.41625443,0.81158388,540.69702,C32H44O7,99.129997,N/A
1048,Pranlukast,https://www.drugbank.ca/drugs/DB01411,https://www.drugbank.ca/structures/DB01411/thumb.svg,0.19650842,0.82209301,481.51199,C27H23N5O4,119.09,N/A
1049,Theobromine,https://www.drugbank.ca/drugs/DB01412,https://www.drugbank.ca/structures/DB01412/thumb.svg,0.36490175,0.64141279,180.164,C7H8N4O2,67.230003,N/A
1050,Cefepime,https://www.drugbank.ca/drugs/DB01413,https://www.drugbank.ca/structures/DB01413/thumb.svg,0.26724994,0.95295626,480.561,C19H24N6O5S2,150.03999,N/A
1051,Cefacetrile,https://www.drugbank.ca/drugs/DB01414,https://www.drugbank.ca/structures/DB01414/thumb.svg,0.17014669,0.91500777,339.32401,C13H13N3O6S,136.8,N/A
1052,Ceftibuten,https://www.drugbank.ca/drugs/DB01415,https://www.drugbank.ca/structures/DB01415/thumb.svg,0.27134284,0.95194888,410.42499,C15H14N4O6S2,162.92,N/A
1053,Cefpodoxime,https://www.drugbank.ca/drugs/DB01416,https://www.drugbank.ca/structures/DB01416/thumb.svg,0.31106913,0.91231817,427.45499,C15H17N5O6S2,156.44,N/A
1054,Acenocoumarol,https://www.drugbank.ca/drugs/DB01418,https://www.drugbank.ca/structures/DB01418/thumb.svg,0.38547772,0.8381986,353.3255,C19H15NO6,109.42,N/A
1055,Antrafenine,https://www.drugbank.ca/drugs/DB01419,https://www.drugbank.ca/structures/DB01419/thumb.svg,0.41278455,0.91976506,588.54352,C30H26F6N4O2,57.700001,N/A
1056,Testosterone propionate,https://www.drugbank.ca/drugs/DB01420,https://www.drugbank.ca/structures/DB01420/thumb.svg,0.1235641,0.9490419,344.4877,C22H32O3,43.369999,N/A
1057,Paromomycin,https://www.drugbank.ca/drugs/DB01421,https://www.drugbank.ca/structures/DB01421/thumb.svg,0.47462156,0.86200237,615.62848,C23H45N5O14,347.32001,N/A
1058,Nitroxoline,https://www.drugbank.ca/drugs/DB01422,https://www.drugbank.ca/structures/DB01422/thumb.svg,0.38465694,0.61534309,190.1555,C9H6N2O3,78.940002,N/A
1059,Stepronin,https://www.drugbank.ca/drugs/DB01423,https://www.drugbank.ca/structures/DB01423/thumb.svg,0.37958959,0.7986266,273.32901,C10H11NO4S2,83.470001,N/A
1060,Aminophenazone,https://www.drugbank.ca/drugs/DB01424,https://www.drugbank.ca/structures/DB01424/thumb.svg,0.25654641,0.80878764,231.29359,C13H17N3O,26.790001,N/A
1061,Alizapride,https://www.drugbank.ca/drugs/DB01425,https://www.drugbank.ca/structures/DB01425/thumb.svg,0.13779764,0.88949835,315.37021,C16H21N5O2,83.139999,N/A
1062,Ajmaline,https://www.drugbank.ca/drugs/DB01426,https://www.drugbank.ca/structures/DB01426/thumb.svg,0.27577972,0.82878029,326.43259,C20H26N2O2,46.939999,N/A
1063,Amrinone,https://www.drugbank.ca/drugs/DB01427,https://www.drugbank.ca/structures/DB01427/thumb.svg,0.15570141,0.86324579,187.198,C10H9N3O,68.010002,N/A
1064,Oxybenzone,https://www.drugbank.ca/drugs/DB01428,https://www.drugbank.ca/structures/DB01428/thumb.svg,0.22130397,0.95159131,228.2433,C14H12O3,46.529999,N/A
1065,Aprindine,https://www.drugbank.ca/drugs/DB01429,https://www.drugbank.ca/structures/DB01429/thumb.svg,0.23463981,0.89142424,322.487,C22H30N2,6.48,N/A
1066,Almitrine,https://www.drugbank.ca/drugs/DB01430,https://www.drugbank.ca/structures/DB01430/thumb.svg,0.33013439,0.75204641,477.55219,C26H29F2N7,69.209999,N/A
1067,Allylestrenol,https://www.drugbank.ca/drugs/DB01431,https://www.drugbank.ca/structures/DB01431/thumb.svg,0.21532576,0.954059,300.47821,C21H32O,20.23,N/A
1068,Methadyl acetate,https://www.drugbank.ca/drugs/DB01433,https://www.drugbank.ca/structures/DB01433/thumb.svg,0.68433636,0.9023391,353.49771,C23H31NO2,29.540001,N/A
1069,19-norandrostenedione,https://www.drugbank.ca/drugs/DB01434,https://www.drugbank.ca/structures/DB01434/thumb.svg,0.18081185,0.88911742,272.38199,C18H24O2,34.139999,N/A
1070,Antipyrine,https://www.drugbank.ca/drugs/DB01435,https://www.drugbank.ca/structures/DB01435/thumb.svg,0.27004156,0.78430361,188.2258,C11H12N2O,23.549999,N/A
1071,Alfacalcidol,https://www.drugbank.ca/drugs/DB01436,https://www.drugbank.ca/structures/DB01436/thumb.svg,0.12406166,0.97519785,400.63708,C27H44O2,40.459999,N/A
1072,Glutethimide,https://www.drugbank.ca/drugs/DB01437,https://www.drugbank.ca/structures/DB01437/thumb.svg,0.51697987,0.83534998,217.2637,C13H15NO2,46.169998,N/A
1073,3-Methylthiofentanyl,https://www.drugbank.ca/drugs/DB01439,https://www.drugbank.ca/structures/DB01439/thumb.svg,0.16919635,0.95259964,356.52499,C21H28N2OS,23.549999,N/A
1074,gamma-Hydroxybutyric acid,https://www.drugbank.ca/drugs/DB01440,https://www.drugbank.ca/structures/DB01440/thumb.svg,0.11736659,0.90260416,104.1045,C4H8O3,57.529999,N/A
1075,"5-Methoxy-N,N-diisopropyltryptamine",https://www.drugbank.ca/drugs/DB01441,https://www.drugbank.ca/structures/DB01441/thumb.svg,0.21953414,0.88132685,274.40109,C17H26N2O,28.26,N/A
1076,MMDA,https://www.drugbank.ca/drugs/DB01442,https://www.drugbank.ca/structures/DB01442/thumb.svg,0.30619991,0.77325201,209.2417,C11H15NO3,53.709999,N/A
1077,19-Nor-5-androstenedione,https://www.drugbank.ca/drugs/DB01443,https://www.drugbank.ca/structures/DB01443/thumb.svg,0.17290106,0.89486367,272.388,C18H24O2,34.139999,N/A
1078,Dimethylthiambutene,https://www.drugbank.ca/drugs/DB01444,https://www.drugbank.ca/structures/DB01444/thumb.svg,0.49783596,0.78536016,263.42099,C14H17NS2,3.24,N/A
1079,Bufotenine,https://www.drugbank.ca/drugs/DB01445,https://www.drugbank.ca/structures/DB01445/thumb.svg,0.27283397,0.79324973,204.2682,C12H16N2O,39.259998,N/A
1080,Indopan,https://www.drugbank.ca/drugs/DB01446,https://www.drugbank.ca/structures/DB01446/thumb.svg,0.25525758,0.82744455,174.24229,C11H14N2,41.810001,N/A
1081,4-Methylaminorex,https://www.drugbank.ca/drugs/DB01447,https://www.drugbank.ca/structures/DB01447/thumb.svg,0.25805172,0.82248014,176.2151,C10H12N2O,47.610001,N/A
1082,Dihydroetorphine,https://www.drugbank.ca/drugs/DB01450,https://www.drugbank.ca/structures/DB01450/thumb.svg,0.43549111,0.74065828,413.54971,C25H35NO4,62.16,N/A
1083,1-Androstenedione,https://www.drugbank.ca/drugs/DB01451,https://www.drugbank.ca/structures/DB01451/thumb.svg,0.19206738,0.90821511,286.41501,C19H26O2,34.139999,N/A
1084,Diamorphine,https://www.drugbank.ca/drugs/DB01452,https://www.drugbank.ca/structures/DB01452/thumb.svg,0.42327705,0.74932277,369.41101,C21H23NO5,65.07,N/A
1085,Beta-hydroxyfentanyl,https://www.drugbank.ca/drugs/DB01453,https://www.drugbank.ca/structures/DB01453/thumb.svg,0.15064047,0.91887164,352.46991,C22H28N2O2,43.779999,N/A
1086,Midomafetamine,https://www.drugbank.ca/drugs/DB01454,https://www.drugbank.ca/structures/DB01454/thumb.svg,0.14815165,0.92213345,193.24229,C11H15NO2,30.49,N/A
1087,19-Nor-5-androstenediol,https://www.drugbank.ca/drugs/DB01455,https://www.drugbank.ca/structures/DB01455/thumb.svg,0.15918067,0.89812398,276.4137,C18H28O2,40.459999,N/A
1088,5-androstenedione,https://www.drugbank.ca/drugs/DB01456,https://www.drugbank.ca/structures/DB01456/thumb.svg,0.21949023,0.9318943,286.41501,C19H26O2,34.139999,N/A
1089,"2,5-Dimethoxy-4-(n)-propylthiophenethylamine",https://www.drugbank.ca/drugs/DB01458,https://www.drugbank.ca/structures/DB01458/thumb.svg,0.26402947,0.8037771,255.38,C13H21NO2S,44.48,N/A
1090,Bezitramide,https://www.drugbank.ca/drugs/DB01459,https://www.drugbank.ca/structures/DB01459/thumb.svg,0.18397094,0.97701001,492.61139,C31H32N4O2,67.650002,N/A
1091,Diethyltryptamine,https://www.drugbank.ca/drugs/DB01460,https://www.drugbank.ca/structures/DB01460/thumb.svg,0.21685502,0.89624023,216.32201,C14H20N2,19.030001,N/A
1092,Dimenoxadol,https://www.drugbank.ca/drugs/DB01461,https://www.drugbank.ca/structures/DB01461/thumb.svg,0.39695495,0.84662575,327.41739,C20H25NO3,38.77,N/A
1093,Etonitazene,https://www.drugbank.ca/drugs/DB01462,https://www.drugbank.ca/structures/DB01462/thumb.svg,0.43031242,0.62857473,396.4827,C22H28N4O3,76.110001,N/A
1094,Fencamfamin,https://www.drugbank.ca/drugs/DB01463,https://www.drugbank.ca/structures/DB01463/thumb.svg,0.37641665,0.76398718,215.33389,C15H21N,12.03,N/A
1095,Furethidine,https://www.drugbank.ca/drugs/DB01464,https://www.drugbank.ca/structures/DB01464/thumb.svg,0.13598955,0.94909847,361.4751,C21H31NO4,48,N/A
1096,"2,5-Dimethoxyamphetamine",https://www.drugbank.ca/drugs/DB01465,https://www.drugbank.ca/structures/DB01465/thumb.svg,0.48135155,0.61013836,195.25819,C11H17NO2,44.48,N/A
1097,Ethylmorphine,https://www.drugbank.ca/drugs/DB01466,https://www.drugbank.ca/structures/DB01466/thumb.svg,0.41157457,0.81067187,313.39081,C19H23NO3,41.93,N/A
1098,"2,5-Dimethoxy-4-ethylamphetamine",https://www.drugbank.ca/drugs/DB01467,https://www.drugbank.ca/structures/DB01467/thumb.svg,0.38711393,0.71905351,223.31129,C13H21NO2,44.48,N/A
1099,Ethylmethylthiambutene,https://www.drugbank.ca/drugs/DB01468,https://www.drugbank.ca/structures/DB01468/thumb.svg,0.49123216,0.81057698,277.448,C15H19NS2,3.24,N/A
1100,Acetorphine,https://www.drugbank.ca/drugs/DB01469,https://www.drugbank.ca/structures/DB01469/thumb.svg,0.46727023,0.6772545,453.57901,C27H35NO5,68.230003,N/A
1101,Î±-methylthiofentanyl,https://www.drugbank.ca/drugs/DB01470,https://www.drugbank.ca/structures/DB01470/thumb.svg,0.18548183,0.89600462,356.52499,C21H28N2OS,23.549999,N/A
1102,Bolasterone,https://www.drugbank.ca/drugs/DB01471,https://www.drugbank.ca/structures/DB01471/thumb.svg,0.2269021,0.91542256,316.4776,C21H32O2,37.299999,N/A
1103,4-Methoxyamphetamine,https://www.drugbank.ca/drugs/DB01472,https://www.drugbank.ca/structures/DB01472/thumb.svg,0.14394964,0.92629141,165.23219,C10H15NO,35.25,N/A
1104,Betaprodine,https://www.drugbank.ca/drugs/DB01473,https://www.drugbank.ca/structures/DB01473/thumb.svg,0.48352671,0.71551961,261.36499,C16H23NO2,29.540001,N/A
1105,"17alpha-methyl-3beta,17beta-dihydroxyandrost-4-ene",https://www.drugbank.ca/drugs/DB01474,https://www.drugbank.ca/structures/DB01474/thumb.svg,0.1922245,0.93325657,304.474,C20H32O2,40.459999,N/A
1106,Dioxaphetyl butyrate,https://www.drugbank.ca/drugs/DB01475,https://www.drugbank.ca/structures/DB01475/thumb.svg,0.49648631,0.83576524,353.45471,C22H27NO3,38.77,N/A
1107,Haloxazolam,https://www.drugbank.ca/drugs/DB01476,https://www.drugbank.ca/structures/DB01476/thumb.svg,0.41816881,0.92103863,377.20801,C17H14BrFN2O2,41.57,N/A
